chr7	6046876	6050875
chr7	127231689	127235688
chr7	100208133	100212132
chr7	127981963	127985962
chr7	6142515	6146514
chr7	128048307	128052306
chr7	100134848	100138847
chr7	32528031	32532030
chr7	100768370	100772369
chr7	100842303	100846302
chr7	7220246	7224245
chr7	100858955	100862954
chr7	7678604	7682603
chr7	100858949	100862948
chr7	8006425	8010424
chr7	11011499	11015498
chr7	129249555	129253554
chr7	12248926	12252925
chr7	149533456	149537455
chr7	37954518	37958517
chr7	15724438	15728437
chr7	16683443	16687442
chr7	39015598	39019597
chr7	17336246	17340245
chr7	132764843	132768842
chr7	42969823	42973822
chr7	42969799	42973798
chr7	66384212	66388211
chr7	151215011	151219010
chr7	44161108	44165107
chr7	44178932	44182931
chr7	72970333	72974332
chr7	44238648	44242647
chr7	72991122	72995121
chr7	73586575	73590574
chr7	73496270	73500269
chr9	108318411	108322410
chr9	108208383	108212382
chr9	39286136	39290135
chr9	91001334	91005333
chr9	77701126	77705125
chr9	111880226	111884225
chr9	123474749	123478748
chr9	101865371	101869370
chr9	101982583	101986582
chr9	95164842	95168841
chr9	82184688	82188687
chr9	116838753	116842752
chr9	117690698	117694697
chr9	4677566	4681565
chr9	5302970	5306969
chr9	5337874	5341873
chr9	5435879	5439878
chr9	131547483	131551482
chr9	5627119	5631118
chr9	6755656	6759655
chr9	35603367	35607366
chr9	138592038	138596037
chr9	35671853	35675852
chr9	133452993	133456992
chr9	35730332	35734331
chr9	35747284	35751283
chr9	139093005	139097004
chr9	32524323	32528322
chr9	33262760	33266759
chr9	72285223	72289222
chr9	135228373	135232372
chr9	17577121	17581120
chr9	38067209	38071208
chr9	33815565	33819564
chr9	74523848	74527847
chr9	37783055	37787054
chr9	74978164	74982163
chr10	97048782	97052781
chr10	97801340	97805339
chr10	98062153	98066152
chr10	116851384	116855383
chr10	100204684	100208683
chr10	13340102	13344101
chr10	101767677	101771676
chr10	119804115	119808114
chr10	101946092	101950091
chr10	120838317	120842316
chr10	102088244	102092243
chr10	17241682	17245681
chr10	48388992	48392991
chr10	70659034	70663033
chr10	49512733	49516732
chr10	121650223	121654222
chr10	123685552	123689551
chr10	123732733	123736732
chr10	73531256	73535255
chr10	73846532	73850531
chr10	74383864	74387863
chr10	75253783	75257782
chr10	86086419	86090418
chr10	88514407	88518406
chr10	89262632	89266631
chr10	90749148	90753147
chr10	91009816	91013815
chr10	102887257	102891256
chr10	102745783	102749782
chr10	102757233	102761232
chr10	103453017	103457016
chr10	103533717	103537716
chr10	103541171	103545170
chr10	93556069	93560068
chr10	103999232	104003231
chr10	104003289	104007288
chr10	25010598	25014597
chr10	94048845	94052844
chr10	104177571	104181570
chr10	104190419	104194418
chr10	104261744	104265743
chr10	27387422	27391421
chr10	27527745	27531744
chr10	126148404	126152403
chr10	127406145	127410144
chr10	127510115	127514114
chr10	30636249	30640248
chr10	105251736	105255735
chr10	3213004	3217003
chr10	105675964	105679963
chr10	30720866	30724865
chr10	131760106	131764105
chr10	131932663	131936662
chr10	108922285	108926284
chr10	5724801	5728800
chr10	111681312	111685311
chr10	112325449	112329448
chr10	112677305	112681304
chr10	60142782	60146781
chr10	61664415	61668414
chr10	35377293	35381292
chr10	35623802	35627801
chr19	55917146	55921145
chr19	55895300	55899299
chr10	80826792	80830791
chr10	81105234	81109233
chr10	70090685	70094684
chr10	82211922	82215921
chr10	95515642	95519641
chr10	96160261	96164260
chr17	27571881	27575880
chr17	27619137	27623136
chr17	27914568	27918567
chr17	35764965	35768964
chr17	35304175	35308174
chr17	34840479	34844478
chr17	36859795	36863794
chr17	36906989	36910988
chr17	36979735	36983734
chr17	37354536	37358535
chr17	37555917	37559916
chr17	42383927	42387926
chr17	42296995	42300994
chr17	38169697	38173696
chr17	38135050	38139049
chr17	38294576	38298575
chr17	44894127	44898126
chr17	56767934	56771933
chr17	56593267	56597266
chr17	57182083	57186082
chr17	57640886	57644885
chr17	39578776	39582775
chr17	57968297	57972296
chr17	45725204	45729203
chr17	44998528	45002527
chr17	46016937	46020936
chr17	57968525	57972524
chr17	46046407	46050406
chr17	46176561	46180560
chr17	73661270	73665269
chr17	16118524	16122523
chr17	73759793	73763792
chr17	60003378	60007377
chr17	60140644	60144643
chr17	4850310	4854309
chr17	4841423	4845422
chr17	4841547	4845546
chr17	17397708	17401707
chr17	4804370	4808369
chr17	17582787	17586786
chr17	5321481	5325480
chr17	5340476	5344475
chr17	28561021	28565020
chr17	28617013	28621012
chr17	28703923	28707922
chr17	28802380	28806379
chr17	61849136	61853135
chr17	6552955	6556954
chr17	17989200	17993199
chr17	61903032	61907031
chr17	19879151	19883150
chr17	61918301	61922300
chr17	76162639	76166638
chr17	30226785	30230784
chr17	62500640	62504639
chr17	76776377	76780376
chr17	30769279	30773278
chr17	31618007	31622006
chr17	32644055	32648054
chr17	32688251	32692250
chr17	33903649	33907648
chr17	39621682	39625681
chr17	40262752	40266751
chr17	40271377	40275376
chr17	40305007	40309006
chr17	40686190	40690189
chr17	40717090	40721089
chr17	40832631	40836630
chr17	40895049	40899048
chr17	48225878	48229877
chr17	48448576	48452575
chr17	48472915	48476914
chr17	6897384	6901383
chr17	42199007	42203006
chr17	48794905	48798904
chr17	62656187	62660186
chr17	41854357	41858356
chr17	65038706	65042705
chr17	42975031	42979030
chr17	66506568	66510567
chr17	7606520	7610519
chr17	53497354	53501353
chr17	8189815	8193814
chr17	21027965	21031964
chr17	25619106	25623105
chr17	9806939	9810938
chr17	72742791	72746790
chr17	72770471	72774470
chr17	72770622	72774621
chr17	26660730	26664729
chr17	26660476	26664475
chr17	26644121	26648120
chr17	72981727	72985726
chr17	26877687	26881686
chr17	26902283	26906282
chr17	26987109	26991108
chr17	27043287	27047286
chr17	27276790	27280789
chr4	41748988	41752987
chr4	41935137	41939136
chr4	46994425	46998424
chr4	68618079	68622078
chr4	48341339	48345338
chr4	48831101	48835100
chr4	48986264	48990263
chr4	52707229	52711228
chr4	53523503	53527502
chr4	71060213	71064212
chr4	71224478	71228477
chr4	54928858	54932857
chr4	100813648	100817647
chr4	74716906	74720905
chr4	103420486	103424485
chr4	75308851	75312850
chr4	103680152	103684151
chr4	87513285	87517284
chr4	141487960	141491959
chr4	142140041	142144040
chr4	144255915	144259914
chr4	166129045	166133044
chr4	123375881	123379880
chr4	109539812	109543811
chr4	6269577	6273576
chr4	7067925	7071924
chr4	110734709	110738708
chr4	170539677	170543676
chr4	174087904	174091903
chr4	24584174	24588173
chr4	25160065	25164064
chr4	8592387	8596386
chr4	10021108	10025107
chr4	153455254	153459253
chr4	26583538	26587537
chr4	26860463	26864462
chr4	13544675	13548674
chr4	2934186	2938185
chr4	157995209	157999208
chr4	15702573	15706572
chr4	160023330	160027329
chr4	3441614	3445613
chr4	186315054	186319053
chr4	186345140	186349139
chr4	38663817	38667816
chr4	39044659	39048658
chr4	39527239	39531238
chr11	20179871	20183870
chr11	20383289	20387288
chr11	88068956	88072955
chr11	31529297	31533296
chr11	116656767	116660766
chr11	47662176	47666175
chr11	47786854	47790853
chr11	121161162	121165161
chr11	122931044	122935043
chr11	57103991	57107990
chr11	123984069	123988068
chr11	63995750	63999749
chr11	124541778	124545777
chr11	64792880	64796879
chr11	58343640	58347639
chr11	64682721	64686720
chr11	64644192	64648191
chr11	59381618	59385617
chr11	67769594	67773593
chr11	125771117	125775116
chr11	126171647	126175646
chr11	67978883	67982882
chr11	126137028	126141027
chr11	68226238	68230237
chr11	64488661	64492660
chr11	126223579	126227578
chr11	69453855	69457854
chr11	60607544	60611543
chr11	60672061	60676060
chr11	60679346	60683345
chr11	6278966	6282965
chr11	6460295	6464294
chr11	6493690	6497689
chr11	89954533	89958532
chr11	71821827	71825826
chr11	93860094	93864093
chr11	73017334	73021333
chr11	116661137	116665136
chr11	116692023	116696022
chr11	117196571	117200570
chr11	10560765	10564764
chr11	10827521	10831520
chr11	117855063	117859062
chr11	102215966	102219965
chr11	118228359	118232358
chr11	118659846	118663845
chr11	118825026	118829025
chr11	119074752	119078751
chr11	119597795	119601794
chr11	33277133	33281132
chr11	33794063	33798062
chr11	34936119	34940118
chr11	35438797	35442796
chr11	36308980	36312979
chr11	44085818	44089817
chr11	46613596	46617595
chr11	47289225	47293224
chr11	47585153	47589152
chr11	63704468	63708467
chr11	3076668	3080667
chr11	2921650	2925649
chr11	2396524	2400523
chr11	107727915	107731914
chr11	107459956	107463955
chr11	14991901	14995900
chr11	16495936	16499935
chr11	16757948	16761947
chr11	17097335	17101334
chr11	67248512	67252511
chr11	3817023	3821022
chr11	67804483	67808482
chr11	67886672	67890671
chr11	18341722	18345721
chr11	18342143	18346142
chr11	18811390	18815389
chr12	122324637	122328636
chr12	27675139	27679138
chr12	108152938	108156937
chr12	109123373	109127372
chr12	50449331	50453330
chr12	30905449	30909448
chr12	31077892	31081891
chr12	109913350	109917349
chr12	51420059	51424058
chr12	121122672	121126671
chr12	110009617	110013616
chr12	51475334	51479333
chr12	121734112	121738111
chr12	57037799	57041798
chr12	57080085	57084084
chr12	33590755	33594754
chr12	123009547	123013546
chr12	81099277	81103276
chr12	81108691	81112690
chr12	53340748	53344747
chr12	95865727	95869726
chr12	96427440	96431439
chr12	10764223	10768222
chr12	2919788	2923787
chr12	3598402	3602401
chr12	3980541	3984540
chr12	110886213	110890212
chr12	110904527	110908526
chr12	110937905	110941904
chr12	4552781	4556780
chr12	111469828	111473827
chr12	111841752	111845751
chr12	5017071	5021070
chr12	12713318	12717317
chr12	12762826	12766825
chr12	112121880	112125879
chr12	12868058	12872057
chr12	13101319	13105318
chr12	112544827	112548826
chr12	123457127	123461126
chr12	113572030	113576029
chr12	124116376	124120375
chr12	124116314	124120313
chr12	124084646	124088645
chr12	46660796	46664795
chr12	18241128	18245127
chr12	48117320	48121319
chr12	117173867	117177866
chr12	48296787	48300786
chr12	130645004	130649003
chr12	118452515	118456514
chr12	54716911	54720910
chr12	65216352	65220351
chr12	67661061	67665060
chr12	68617602	68621601
chr12	68551528	68555527
chr12	56365795	56369794
chr12	68724113	68728112
chr12	69078514	69082513
chr12	70634777	70638776
chr12	56841184	56845183
chr12	69631317	69635316
chr12	75903402	75907401
chr12	6600765	6604764
chr12	6641093	6645092
chr12	6675445	6679444
chr12	6714552	6718551
chr12	100534627	100538626
chr12	6830907	6834906
chr12	6770307	6774306
chr12	6959231	6963230
chr12	102089405	102093404
chr12	6959292	6963291
chr12	102222717	102226716
chr12	6980501	6984500
chr12	7051186	7055185
chr12	7123815	7127814
chr12	104232976	104236975
chr12	118812185	118816184
chr12	21652749	21656748
chr12	21755782	21759781
chr12	21808729	21812728
chr12	120103558	120107557
chr12	22197108	22201107
chr12	104456235	104460234
chr12	22485649	22489648
chr12	22695481	22699480
chr12	120552644	120556643
chr12	120873893	120877892
chr12	107166418	107170417
chr12	120905597	120909596
chr12	27089316	27093315
chr12	9758483	9762482
chr6	24665262	24669261
chr6	116890530	116894529
chr6	10721148	10725147
chr6	10692928	10696927
chr6	88030306	88034305
chr6	11230916	11234915
chr6	119213384	119217383
chr6	89671316	89675315
chr6	119668927	119672926
chr6	122790968	122794967
chr6	125621122	125625121
chr6	126275927	126279926
chr6	126100307	126104306
chr6	24909196	24913195
chr6	153321821	153325820
chr6	35308391	35312390
chr6	35418138	35422137
chr6	35478716	35482715
chr6	35990633	35994632
chr6	35993488	35997487
chr6	36408544	36412543
chr6	36513248	36517247
chr6	36560145	36564144
chr6	160112361	160116360
chr6	160209498	160213497
chr6	52107336	52111335
chr6	52147636	52151635
chr6	37319748	37323747
chr6	52924601	52928600
chr6	52928257	52932256
chr6	14115872	14119871
chr6	90527443	90531442
chr6	39014574	39018573
chr6	39080966	39084965
chr6	55738363	55742362
chr6	17279577	17283576
chr6	41166933	41170932
chr6	56952808	56956807
chr6	57035124	57039123
chr6	57085079	57089078
chr6	62994133	62998132
chr6	99393803	99397802
chr6	100014850	100018849
chr6	100052606	100056605
chr6	20400398	20404397
chr6	64279917	64283916
chr6	100910806	100914805
chr6	101327241	101331240
chr6	22567795	22571794
chr6	131947370	131951369
chr6	110499208	110503207
chr6	24487851	24491850
chr6	133033189	133037188
chr6	24665299	24669298
chr6	71375479	71379478
chr6	133133580	133137579
chr6	24719065	24723064
chr6	71664742	71668741
chr6	24773166	24777165
chr6	133560489	133564488
chr6	108485262	108489261
chr6	108580465	108584464
chr6	25928840	25932839
chr6	135374037	135378036
chr6	25961030	25965029
chr6	137141723	137145722
chr6	109802441	109806440
chr6	110010515	110014514
chr6	143997102	144001101
chr6	146055161	146059160
chr6	29341069	29345068
chr6	33166650	33170649
chr6	167702803	167706802
chr6	160678049	160682048
chr6	33376738	33380737
chr6	33384095	33388094
chr6	163833675	163837674
chr6	41886926	41890925
chr6	42747765	42751764
chr6	42950237	42954236
chr6	43137037	43141036
chr6	43147913	43151912
chr6	43195223	43199222
chr6	75951726	75955725
chr6	75992685	75996684
chr6	76309763	76313762
chr6	43736444	43740443
chr6	4019560	4023559
chr6	44189363	44193362
chr6	112373462	112377461
chr6	26456153	26460152
chr6	82460426	82464425
chr6	27213502	27217501
chr6	46759127	46763126
chr5	65220601	65224600
chr5	140069011	140073010
chr5	102896495	102900494
chr5	109023067	109027066
chr5	6712718	6716717
chr5	43311596	43315595
chr5	10759385	10763384
chr5	137512676	137516675
chr5	43600825	43604824
chr5	44807027	44811026
chr5	137909134	137913133
chr5	71614089	71618088
chr5	139680707	139684706
chr5	139724217	139728216
chr5	139737787	139741786
chr5	54318081	54322080
chr5	27036694	27040693
chr5	139941846	139945845
chr5	140017012	140021011
chr5	140025355	140029354
chr5	74630993	74634992
chr5	74805964	74809963
chr5	175873356	175877355
chr5	153855825	153859824
chr5	76504706	76508705
chr5	178052116	178056115
chr5	178420125	178424124
chr5	157156205	157160204
chr5	78279609	78283608
chr5	157284152	157288151
chr5	79329171	79333170
chr5	158755896	158759895
chr5	159434120	159438119
chr5	79948467	79952466
chr5	161492781	161496780
chr5	162862587	162866586
chr5	31530169	31534168
chr5	31191857	31195856
chr5	90677177	90681176
chr5	32172457	32176456
chr5	32583605	32587604
chr5	32709540	32713539
chr5	93445341	93449340
chr5	128298821	128302820
chr5	33439071	33443070
chr5	96269168	96273167
chr5	34914872	34918871
chr5	34913481	34917480
chr5	35228692	35232691
chr5	131890630	131894629
chr5	141390360	141394359
chr5	133510730	133514729
chr5	37369284	37373283
chr5	133559834	133563833
chr5	142781255	142785254
chr5	133302479	133306478
chr5	64857066	64861065
chr5	38554749	38558748
chr5	64918474	64922473
chr5	64918861	64922860
chr5	133982479	133986478
chr5	134207493	134211492
chr5	167911450	167915449
chr5	134733313	134737312
chr5	145824875	145828874
chr5	135466536	135470535
chr5	148928528	148932527
chr5	149378281	149382280
chr5	172259278	172263277
chr5	149544358	149548357
chr5	172408760	172412759
chr5	172569445	172573444
chr5	173313283	173317282
chr5	175083033	175087032
chr5	176447697	176451696
chr5	176235478	176239477
chr3	74568292	74572291
chr3	160115092	160119091
chr3	53924016	53928015
chr3	53914230	53918229
chr3	119215379	119219378
chr3	3219395	3223394
chr3	186381741	186385740
chr3	187461516	187465515
chr3	190103661	190107660
chr3	97481372	97485371
chr3	132439287	132443286
chr3	134091437	134095436
chr3	100051545	100055544
chr3	122101029	122105028
chr3	9789628	9793627
chr3	122231776	122235775
chr3	135967201	135971200
chr15	25682129	25686128
chr3	137904109	137908108
chr3	138311199	138315198
chr3	139193359	139197358
chr3	139256672	139260671
chr3	140658729	140662728
chr3	141494990	141498989
chr3	141455046	141459045
chr3	141866364	141870363
chr3	142164905	142168904
chr3	20079515	20083514
chr3	165553261	165557260
chr3	167450615	167454614
chr3	55521974	55525973
chr3	192124839	192128838
chr3	48883280	48887279
chr3	193851934	193855933
chr3	49375505	49379504
chr3	195161808	195165807
chr3	172466494	172470493
chr3	50227045	50231044
chr3	50271384	50275383
chr3	100426269	100430268
chr3	50363675	50367674
chr3	50386523	50390522
chr3	101403627	101407626
chr3	50386289	50390288
chr3	180628090	180632089
chr3	105585888	105589887
chr3	107239823	107243822
chr3	107939418	107943417
chr3	179167379	179171378
chr3	81809313	81813312
chr3	108834990	108838989
chr3	124447213	124451212
chr3	125237042	125241041
chr3	125801148	125805147
chr3	125685987	125689986
chr3	113463866	113467865
chr3	127389783	127393782
chr3	47620283	47624282
chr3	47322436	47326435
chr3	47515604	47519603
chr3	128710959	128714958
chr3	130743727	130747726
chr3	131219814	131223813
chr3	50604628	50608627
chr3	50647204	50651203
chr3	50647339	50651338
chr3	39091489	39095488
chr3	149468287	149472286
chr3	39147855	39151854
chr3	179752719	179756718
chr3	51973958	51977957
chr3	183733804	183737803
chr3	52015426	52019425
chr3	40349175	40353174
chr3	183351411	183355410
chr3	156270974	156274973
chr3	42640106	42644105
chr3	184077440	184081439
chr3	184031196	184035195
chr3	52737652	52741651
chr3	52802966	52806965
chr2	220490292	220494291
chr2	206948907	206952906
chr2	207022329	207026328
chr2	74151953	74155952
chr2	74403996	74407995
chr2	97302047	97306046
chr2	97403802	97407801
chr2	74667027	74671026
chr2	113237731	113241730
chr2	209128991	209132990
chr2	96066474	96070473
chr2	232327306	232331305
chr2	98278571	98282570
chr2	114512401	114516400
chr2	114645537	114649536
chr2	119979407	119983406
chr2	120768581	120772580
chr2	24297314	24301313
chr2	24306052	24310051
chr2	25192964	25196963
chr2	25389773	25393772
chr2	153030507	153034506
chr2	26779567	26783566
chr2	157289953	157293952
chr2	159823183	159827182
chr2	27543970	27547969
chr2	27577360	27581359
chr2	27590881	27594880
chr2	27648657	27652656
chr2	161054813	161058812
chr2	162162549	162166548
chr2	27591389	27595388
chr2	54012080	54016079
chr2	27630555	27634554
chr2	163198598	163202597
chr2	74690538	74694537
chr2	74708216	74712215
chr2	74733708	74737707
chr2	74739611	74743610
chr2	74755067	74759066
chr2	55275681	55279680
chr2	74754504	74758503
chr2	75183619	75187618
chr2	75424827	75428826
chr2	55644750	55648749
chr2	75871909	75875908
chr2	211339464	211343463
chr2	190304159	190308158
chr2	79345584	79349583
chr2	58466486	58470485
chr2	191876977	191880976
chr2	191743553	191747552
chr2	60981365	60985364
chr2	84741579	84745578
chr2	216944540	216948539
chr2	99223042	99227041
chr2	85579926	85583925
chr2	61695905	61699904
chr2	233639279	233643278
chr2	62113940	62117939
chr2	85786633	85790632
chr2	233895382	233899381
chr2	62931001	62935000
chr2	99950926	99954925
chr2	198316147	198320146
chr2	198297816	198301815
chr2	101032119	101036118
chr2	101177152	101181151
chr2	198378556	198382555
chr2	198362718	198366717
chr2	86665924	86669923
chr2	219522264	219526263
chr2	219694810	219698809
chr2	88365299	88369298
chr2	219722544	219726543
chr2	102801433	102805432
chr2	103033149	103037148
chr2	106013682	106017681
chr2	220040829	220044828
chr2	106808796	106812795
chr2	220081713	220085712
chr2	220108177	220112176
chr2	108600995	108604994
chr2	9981483	9985482
chr2	10441826	10445825
chr2	10586631	10590630
chr2	32580096	32584095
chr2	10828094	10832093
chr2	131860420	131864419
chr2	171783036	171787035
chr2	37191616	37195615
chr2	37456857	37460856
chr2	37549952	37553951
chr2	172288761	172292760
chr2	37569717	37573716
chr2	135807868	135811867
chr2	38150462	38154461
chr2	136592751	136596750
chr2	136741255	136745254
chr2	38976637	38980636
chr2	65214535	65218534
chr2	39346193	39350192
chr2	201826404	201830403
chr2	42586357	42590356
chr2	68382976	68386975
chr2	148776293	148780292
chr2	151342182	151346181
chr2	176030935	176034934
chr2	43821114	43825113
chr2	202314303	202318302
chr2	70473774	70477773
chr2	70483269	70487268
chr2	203101332	203105331
chr2	71060953	71064952
chr2	178127860	178131859
chr2	48008221	48012220
chr2	179343195	179347194
chr2	223519057	223523056
chr2	73610886	73614885
chr1	55350892	55354891
chr1	15851308	15855307
chr1	175710907	175714906
chr1	174966869	174970868
chr1	178692300	178696299
chr1	3771764	3775763
chr1	178993031	178997030
chr1	54517274	54521273
chr1	54517112	54521111
chr1	54409750	54413749
chr1	3564638	3568637
chr1	179543069	179547068
chr1	54663840	54667839
chr1	6294001	6298000
chr1	6257673	6261672
chr1	6238184	6242183
chr1	180121969	180125968
chr1	109287310	109291309
chr1	8084369	8088368
chr1	8019752	8023751
chr1	109654623	109658622
chr1	29136654	29140653
chr1	110161276	110165275
chr1	29506500	29510499
chr1	29555445	29559444
chr1	184722048	184726047
chr1	111989999	111993998
chr1	111989558	111993557
chr1	112160405	112164404
chr1	113159795	113163794
chr1	33281156	33285155
chr1	33428287	33432286
chr1	155230051	155234050
chr1	33645268	33649267
chr1	155530324	155534323
chr1	35393187	35397186
chr1	35656750	35660749
chr1	155827192	155831191
chr1	155946319	155950318
chr1	156022543	156026542
chr1	156468621	156472620
chr1	11118082	11122081
chr1	185124291	185128290
chr1	11739176	11743175
chr1	65773228	65777227
chr1	65884335	65888334
chr1	185284462	185288461
chr1	11984481	11988480
chr1	12038369	12042368
chr1	12077523	12081522
chr1	183439638	183443637
chr1	186428255	186432254
chr1	67517783	67521782
chr1	68148744	68152743
chr1	12832984	12836983
chr1	192776171	192780170
chr1	68913643	68917642
chr1	193027164	193031163
chr1	115236208	115240207
chr1	193026627	193030626
chr1	115122261	115126260
chr1	70669407	70673406
chr1	70874955	70878954
chr1	16008827	16012826
chr1	75197093	75201092
chr1	114300099	114304098
chr1	16300622	16304621
chr1	117111662	117115661
chr1	36036971	36040970
chr1	117600925	117604924
chr1	36552476	36556475
chr1	36619803	36623802
chr1	119681295	119685294
chr1	36914053	36918052
chr1	36928039	36932038
chr1	231471579	231475578
chr1	231374956	231378955
chr1	231662399	231666398
chr1	38154193	38158192
chr1	39323496	39327495
chr1	235528675	235532674
chr1	236684739	236688738
chr1	40135711	40139710
chr1	40155362	40159361
chr1	236956610	236960609
chr1	40625045	40629044
chr1	40995233	40999232
chr1	157106160	157110159
chr1	76188465	76192464
chr1	77331126	77335125
chr1	17443931	17447930
chr1	17378666	17382665
chr1	84942950	84946949
chr1	202776599	202780598
chr1	162529323	162533322
chr1	18079808	18083807
chr1	85038148	85042147
chr1	202894391	202898390
chr1	18432240	18436239
chr1	86172102	86176101
chr1	20444051	20448050
chr1	205089144	205093143
chr1	21042511	21046510
chr1	145825074	145829073
chr1	145436469	145440468
chr1	24149950	24153949
chr1	24124893	24128892
chr1	23884286	23888285
chr1	207923402	207927401
chr1	150291925	150295924
chr1	150239400	150243399
chr1	43230684	43234683
chr1	43422502	43426501
chr1	43636242	43640241
chr1	43801478	43805477
chr1	44410611	44414610
chr1	44438320	44442319
chr1	44818881	44822880
chr1	46014215	46018214
chr1	45985610	45989609
chr1	46596315	46600314
chr1	169335208	169339207
chr1	169453242	169457241
chr1	46803849	46807848
chr1	93644286	93648285
chr1	170902612	170906611
chr1	93809445	93813444
chr1	171105241	171109240
chr1	95390835	95394834
chr1	171452695	171456694
chr1	94882011	94886010
chr1	171709388	171713387
chr1	101489329	101493328
chr1	172626158	172630157
chr1	97185378	97189377
chr1	173444405	173448404
chr1	173791641	173795640
chr1	209999352	210003351
chr1	99468450	99472449
chr1	99727509	99731508
chr1	173884517	173888516
chr1	25556985	25560984
chr1	25572011	25576010
chr1	100433345	100437344
chr1	211430775	211434774
chr1	26230958	26234957
chr1	26144684	26148683
chr1	26756846	26760845
chr1	212604229	212608228
chr1	212963125	212967124
chr1	27020524	27024523
chr1	28239255	28243254
chr1	28155289	28159288
chr1	28097694	28101693
chr1	220919676	220923675
chr1	48686359	48690358
chr1	52080764	52084763
chr1	52519844	52523843
chr19	45907467	45911466
chr15	81280220	81284219
chr15	77221960	77225959
chr15	78931588	78935587
chr3	136469211	136473210
chr11	118305205	118309204
chr11	118548382	118552381
chr19	47985526	47989525
chr11	118887401	118891400
chr1	201344891	201348890
chr1	200637098	200641097
chr1	200706686	200710685
chr1	161734084	161738083
chr2	208987226	208991225
chr2	217722788	217726787
chr2	207628081	207632080
chr2	208392616	208396615
chr2	208028670	208032669
chr18	29169689	29173688
chr1	150238600	150242599
chr11	74658292	74662291
chr11	77897953	77901952
chr6	79942407	79946406
chr6	83773561	83777560
chr6	88755507	88759506
chr1	70818406	70822405
chr6	64343741	64347740
chr6	146918101	146922100
chr6	144383736	144387735
chr6	146133890	146137889
chr6	138186581	138190580
chr6	135269261	135273260
chr6	134497044	134501043
chr6	127585755	127589754
chr6	131892365	131896364
chr6	134208276	134212275
chr4	15655036	15659035
chr4	17614254	17618253
chr12	64171583	64175582
chr19	21201426	21205425
chr1	114445763	114449762
chr18	3260415	3264414
chr6	108880069	108884068
chr20	35805449	35809448
chr20	35199891	35203890
chr1	116309403	116313402
chr1	102460587	102464586
chr4	88926820	88930819
chr4	77995159	77999158
chr3	158517654	158521653
chr1	220443797	220447796
chr16	4895632	4899631
chr13	74706395	74710394
chr13	76121927	76125926
chr13	58204655	58208654
chr2	20848850	20852849
chr2	21020875	21024874
chr2	20187893	20191892
chr12	4380938	4384937
chr12	4486895	4490894
chr5	95295776	95299775
chr2	204101663	204105662
chr2	201934462	201938461
chr2	197662426	197666425
chr5	133704870	133708869
chr9	77501011	77505010
chr9	73027541	73031540
chr2	9561359	9565358
chr2	9561697	9565696
chr12	124455372	124459371
chr1	231002400	231006399
chr1	231296716	231300715
chr1	236765805	236769804
chr9	115093124	115097123
chr9	110043560	110047559
chr9	115981642	115985641
chr9	111773810	111777809
chr9	111694461	111698460
chr9	131417067	131421066
chr9	131871597	131875596
chr9	131264979	131268978
chr9	123962148	123966147
chr9	123835290	123839289
chr9	119447581	119451580
chr9	123553691	123557690
chr9	123637607	123641606
chr9	127018242	127022241
chr9	127950219	127954218
chr9	124920099	124924098
chr9	116136456	116140455
chr9	125025119	125029118
chr9	115651194	115655193
chr9	115140217	115144216
chr9	128467514	128471513
chr9	102582137	102586136
chr9	102859538	102863537
chr9	126690387	126694386
chr9	101982239	101986238
chr18	61032744	61036743
chr18	61087697	61091696
chr14	75228069	75232068
chr14	73391040	73395039
chr14	74704175	74708174
chr14	75177847	75181846
chr14	74484059	74488058
chr14	75591784	75595783
chr14	75528753	75532752
chr14	74958216	74962215
chr14	74109702	74113701
chr14	77493035	77497034
chr14	74033763	74037762
chr14	75177819	75181818
chr14	75516236	75520235
chr14	76125621	76129620
chr14	74767760	74771759
chr14	75346596	75350595
chr14	94638649	94642648
chr14	78172414	78176413
chr14	73523144	73527143
chr14	74549197	74553196
chr14	75467614	75471613
chr14	90796482	90800481
chr14	74414996	74418995
chr14	74351574	74355573
chr2	46767867	46771866
chr2	27884677	27888676
chr2	23606088	23610087
chr2	27253822	27257821
chr2	24147985	24151984
chr2	24270584	24274583
chr2	38602405	38606404
chr2	30367807	30371806
chr2	33822430	33826429
chr2	32500979	32504978
chr2	64749465	64753464
chr2	46842290	46846289
chr6	74361879	74365878
chr6	71996506	72000505
chr10	102670736	102674735
chr10	94331834	94335833
chr10	114041493	114045492
chr10	101290690	101294689
chr10	113941522	113945521
chr10	101489977	101493976
chr10	100172942	100176941
chr10	112062710	112066709
chr10	124711920	124715919
chr10	120353161	120357160
chr10	97451681	97455680
chr10	120861629	120865628
chr10	99445081	99449080
chr10	122608687	122612686
chr10	103813951	103817950
chr10	103601326	103605325
chr10	106111522	106115521
chr10	101188351	101192350
chr10	99529710	99533709
chr17	63050958	63054957
chr17	46690302	46694301
chr17	44268167	44272166
chr17	43859911	43863910
chr17	46606360	46610359
chr5	172196199	172200198
chr5	168004606	168008605
chr9	4790869	4794868
chr9	26890803	26894802
chr9	5183669	5187668
chr9	5229419	5233418
chr9	21349378	21353377
chr9	21407146	21411145
chr4	158139870	158143869
chr6	150065709	150069708
chr6	151184685	151188684
chr6	150183163	150187162
chr6	150068579	150072578
chr5	139552227	139556226
chr5	140042261	140046260
chr5	140555371	140559370
chr5	140681613	140685612
chr1	174990562	174994561
chr1	170499270	170503269
chr6	160179360	160183359
